City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
290,Teeli,RU,2022-02-06 12:39:51,51.0333,90.2333,-14.76,89,17,2.46
291,Islamkot,PK,2022-02-06 12:39:52,24.6997,70.177,76.15,29,0,13.24
292,Altay,CN,2022-02-06 12:39:53,47.8667,88.1167,8.8,48,0,10.04
293,Imperia,IT,2022-02-06 12:39:53,43.9667,7.7833,56.14,81,27,7.25
294,Banjar,ID,2022-02-06 12:39:53,-8.19,114.9675,80.46,93,100,3.33
295,Geraldton,AU,2022-02-06 12:39:54,-28.7667,114.6,72.01,60,75,21.85
296,Aksu,CN,2022-02-06 12:39:13,41.1231,80.2644,26.42,43,85,5.53
297,Vila Velha,BR,2022-02-06 12:34:58,-20.3297,-40.2925,85.95,74,40,13.0
298,Werda,BW,2022-02-06 12:39:55,-25.2667,23.2833,82.69,38,100,8.1
299,Cozumel,MX,2022-02-06 12:39:55,20.5083,-86.9458,73.47,82,40,6.91
300,Porto Novo,BJ,2022-02-06 12:39:56,6.4965,2.6036,89.42,45,7,11.56
301,Jaciara,BR,2022-02-06 12:39:57,-15.9653,-54.9683,77.88,86,100,2.04
302,Port Lincoln,AU,2022-02-06 12:39:57,-34.7333,135.8667,72.39,57,0,17.85
303,Mulchen,CL,2022-02-06 12:39:58,-37.7167,-72.2333,71.87,33,0,4.09
304,Lengshuitan,CN,2022-02-06 12:39:58,26.4111,111.5956,42.08,93,100,3.47
305,Natori,JP,2022-02-06 12:39:59,38.1691,140.8823,30.06,59,75,13.8
306,Cayenne,GF,2022-02-06 12:39:59,4.9333,-52.3333,81.09,84,75,5.99
307,Puerto Penasco,MX,2022-02-06 12:40:00,31.3167,-113.5333,57.07,32,1,8.28
308,Pueblo Nuevo,MX,2022-02-06 12:40:01,23.3833,-105.3833,47.52,80,100,2.86
309,The Valley,AI,2022-02-06 12:40:01,18.217,-63.0578,75.34,83,75,13.8
310,Hovd,MN,2022-02-06 12:40:02,48.0056,91.6419,-12.35,87,6,3.51
311,Bucerias,MX,2022-02-06 12:40:02,20.75,-105.3333,67.98,91,39,4.88
312,Kavaratti,IN,2022-02-06 12:40:03,10.5669,72.642,78.8,65,63,8.12
313,Talnakh,RU,2022-02-06 12:40:03,69.4865,88.3972,-25.44,100,51,1.43
314,Taltal,CL,2022-02-06 12:40:04,-25.4,-70.4833,68.32,71,1,3.22
315,Llangefni,GB,2022-02-06 12:40:04,53.2556,-4.3106,48.06,71,75,28.77
316,Leh,IN,2022-02-06 12:40:05,34.1667,77.5833,10.15,87,74,0.98
317,Ferkessedougou,CI,2022-02-06 12:40:05,9.6,-5.2,95.95,8,5,6.22
318,Nikolskoye,RU,2022-02-06 12:40:05,59.7035,30.7861,34.72,82,100,9.66
319,Massakory,TD,2022-02-06 12:40:06,12.996,15.7293,84.67,10,0,13.44
320,Mehamn,NO,2022-02-06 12:40:06,71.0357,27.8492,20.41,89,36,17.81
321,Koygorodok,RU,2022-02-06 12:41:07,60.445,50.9968,19.33,92,100,7.52
322,Ouadda,CF,2022-02-06 12:41:07,8.0777,22.4007,91.54,10,70,9.22
323,Garowe,SO,2022-02-06 12:41:08,8.4054,48.4845,89.8,18,100,6.22
324,Mapiri,BO,2022-02-06 12:41:08,-15.25,-68.1667,69.17,99,100,1.03
325,Souillac,MU,2022-02-06 12:41:09,-20.5167,57.5167,84.58,74,75,16.11
326,Bud,US,2022-02-06 12:41:09,39.447,-86.1758,17.83,94,5,6.4
327,Ola,RU,2022-02-06 12:41:10,59.5833,151.2833,-2.87,75,67,9.57
328,Shimoda,JP,2022-02-06 12:41:10,34.6667,138.95,37.11,66,80,10.56
329,Luau,AO,2022-02-06 12:41:11,-10.7073,22.2247,78.28,61,99,6.4
330,Polunochnoye,RU,2022-02-06 12:41:11,60.8697,60.4153,8.47,95,100,6.6
331,Najran,SA,2022-02-06 12:41:12,17.4924,44.1277,70.45,25,0,15.82
332,Kamloops,CA,2022-02-06 12:41:12,50.6665,-120.3192,33.58,92,100,3.44
333,Mabaruma,GY,2022-02-06 12:41:13,8.2,-59.7833,77.34,92,43,2.68
334,Assiniboia,CA,2022-02-06 12:41:13,49.6334,-105.9845,15.62,92,51,5.75
335,Grindavik,IS,2022-02-06 12:41:13,63.8424,-22.4338,31.95,80,40,13.8
336,Kutum,SD,2022-02-06 12:41:14,14.2,24.6667,72.43,9,18,13.29
337,Birjand,IR,2022-02-06 12:41:14,32.8663,59.2211,50.47,23,20,13.8
338,Severo-Kurilsk,RU,2022-02-06 12:41:15,50.6789,156.125,31.78,83,100,16.31
339,Constitucion,CL,2022-02-06 12:41:16,-35.3333,-72.4167,70.07,50,0,1.45
340,Sterling,US,2022-02-06 12:40:22,39.0062,-77.4286,23.9,79,0,0.0
341,Cidreira,BR,2022-02-06 12:41:16,-30.1811,-50.2056,76.24,67,13,14.92
342,Georgiyevskoye,RU,2022-02-06 12:41:17,58.731,45.024,18.55,91,100,3.09
343,Havelock,US,2022-02-06 12:41:17,34.8791,-76.9013,35.92,79,100,3.0
344,North Bend,US,2022-02-06 12:41:18,43.4065,-124.2243,46.08,94,0,4.61
345,Nuevo Progreso,MX,2022-02-06 12:41:18,23.1667,-97.95,52.47,61,7,4.29
346,Russell,US,2022-02-06 12:41:19,32.3502,-85.1999,35.2,83,2,6.15
347,Santa Cruz,BO,2022-02-06 12:41:19,-17.8,-63.1667,73.45,88,75,9.22
348,Hay River,CA,2022-02-06 12:39:07,60.8156,-115.7999,-4.02,77,75,9.22
349,Morro Bay,US,2022-02-06 12:41:20,35.3658,-120.8499,52.56,61,0,1.01
350,Nipawin,CA,2022-02-06 12:41:21,53.3668,-104.0009,-14.76,84,20,3.44
351,Lagoa,PT,2022-02-06 12:41:21,39.05,-27.9833,59.59,82,0,12.66
352,Olafsvik,IS,2022-02-06 12:41:22,64.8945,-23.7142,28.92,68,59,16.8
353,Kahului,US,2022-02-06 12:39:06,20.8947,-156.47,73.85,83,0,6.91
354,Melton,AU,2022-02-06 12:41:22,-37.6833,144.5833,67.68,72,0,5.14
355,Pangai,TO,2022-02-06 12:41:23,-19.8,-174.35,79.03,79,100,24.25
356,Lebyazhye,RU,2022-02-06 12:41:23,55.2689,66.4947,5.81,86,100,5.88
357,Viedma,AR,2022-02-06 12:41:23,-40.8135,-62.9967,63.03,48,63,7.02
358,Ozora,HU,2022-02-06 12:41:24,46.7513,18.4001,42.85,48,100,11.54
359,Darab,IR,2022-02-06 12:41:24,28.7519,54.5444,58.98,33,1,6.4
360,Faanui,PF,2022-02-06 12:41:25,-16.4833,-151.75,81.16,75,81,20.27
361,La Asuncion,VE,2022-02-06 12:41:26,11.0333,-63.8628,74.93,100,8,6.91
362,Akyab,MM,2022-02-06 12:41:00,20.15,92.9,70.56,51,100,20.2
363,Calabar,NG,2022-02-06 12:41:27,4.9517,8.322,95.31,34,12,7.76
364,Mafeteng,LS,2022-02-06 12:42:28,-29.823,27.2374,74.66,31,84,7.0
365,Sola,VU,2022-02-06 12:42:28,-13.8833,167.55,81.57,82,100,14.9
366,San Andres,CO,2022-02-06 12:39:14,12.5847,-81.7006,77.02,73,20,9.22
367,Gladstone,AU,2022-02-06 12:42:29,-23.85,151.25,75.13,57,100,13.8
368,Paracuru,BR,2022-02-06 12:42:29,-3.41,-39.0306,84.22,63,61,10.04
369,Qaqortoq,GL,2022-02-06 12:42:30,60.7167,-46.0333,5.5,60,100,4.94
370,Merauke,ID,2022-02-06 12:42:30,-8.4667,140.3333,82.04,81,100,8.1
371,Nioro,GM,2022-02-06 12:42:31,13.35,-15.75,98.71,7,3,7.74
372,Xudat,AZ,2022-02-06 12:42:31,41.631,48.681,40.26,62,16,4.34
373,Desaguadero,PE,2022-02-06 12:42:32,-16.5656,-69.0417,49.53,69,99,6.02
374,Juneau,US,2022-02-06 12:41:38,58.3019,-134.4197,39.85,99,100,8.99
375,Atyrau,KZ,2022-02-06 12:42:33,47.1167,51.8833,26.62,80,75,15.66
376,Bambous Virieux,MU,2022-02-06 12:42:34,-20.3428,57.7575,84.45,74,75,16.11
377,College,US,2022-02-06 12:42:35,64.8569,-147.8028,3.58,81,100,4.61
378,Puerto Del Rosario,ES,2022-02-06 12:42:35,28.5004,-13.8627,69.55,78,0,14.97
379,Ostrovnoy,RU,2022-02-06 12:42:36,68.0531,39.5131,14.41,81,100,22.32
380,Keti Bandar,PK,2022-02-06 12:42:36,24.1447,67.4497,72.23,58,0,13.8
381,Honnali,IN,2022-02-06 12:42:37,14.25,75.6667,81.57,39,78,8.66
382,Sao Jose Da Coroa Grande,BR,2022-02-06 12:42:37,-8.8978,-35.1478,84.24,61,100,9.69
383,Valley City,US,2022-02-06 12:42:38,46.9233,-98.0032,9.59,78,100,19.57
384,Padang,ID,2022-02-06 12:42:38,-0.9492,100.3543,80.65,75,100,1.79
385,Havre-Saint-Pierre,CA,2022-02-06 12:42:39,50.2334,-63.5986,-2.2,54,0,16.11
386,Huarmey,PE,2022-02-06 12:42:39,-10.0681,-78.1522,70.66,82,77,4.0
387,Dunedin,NZ,2022-02-06 12:42:39,-45.8742,170.5036,49.8,73,48,4.36
388,Chivilcoy,AR,2022-02-06 12:42:40,-34.8957,-60.0167,61.95,10,0,15.01
389,Callaguip,PH,2022-02-06 12:42:40,18.0714,120.4867,77.02,69,20,2.3
390,Hirara,JP,2022-02-06 12:42:41,24.8,125.2833,63.95,66,79,18.37
391,Nianzishan,CN,2022-02-06 12:42:41,47.5167,122.8833,5.94,77,70,4.21
392,Payo,ID,2022-02-06 12:42:42,-3.7508,103.6372,73.58,97,100,2.59
393,Marzuq,YE,2022-02-06 12:42:42,14.4,46.4667,79.16,20,11,8.1
394,Takhtamygda,RU,2022-02-06 12:42:43,54.1,123.5667,-8.64,97,76,2.98
395,Trinidad,BO,2022-02-06 12:42:43,-14.8333,-64.9,71.58,100,100,10.36
396,Bac Lieu,VN,2022-02-06 12:42:43,9.285,105.7244,79.3,76,63,17.9
397,Osypenko,UA,2022-02-06 12:42:44,46.9136,36.8253,34.84,74,9,13.8
398,Lata,PT,2022-02-06 12:42:44,40.1629,-8.3327,63.72,27,81,5.3
399,Port Augusta,AU,2022-02-06 12:42:45,-32.5,137.7667,80.71,25,5,7.14
400,Nishihara,JP,2022-02-06 12:42:09,26.1842,127.7558,58.28,63,75,9.22
401,Jasper,US,2022-02-06 12:42:45,37.2001,-94.3502,32.05,67,0,1.99
402,Zhangye,CN,2022-02-06 12:42:46,38.9342,100.4517,17.8,86,100,3.06
403,Beringovskiy,RU,2022-02-06 12:42:46,63.05,179.3167,-15.14,97,21,10.56
404,Nicolae Balcescu,RO,2022-02-06 12:42:47,46.4667,26.9167,46.67,36,20,17.27
405,Bay Roberts,CA,2022-02-06 12:42:47,47.5999,-53.2648,19.33,78,100,11.99
406,Laranjeiras Do Sul,BR,2022-02-06 12:42:48,-25.4078,-52.4161,72.05,75,97,6.29
407,Kant,IN,2022-02-06 12:42:48,27.8,79.8,57.45,63,0,3.53
408,Bure,ET,2022-02-06 12:42:49,10.7,37.0667,78.31,25,73,8.23
409,Milkovo,RU,2022-02-06 12:43:49,54.7167,158.6167,13.41,92,100,6.78
410,Talaya,RU,2022-02-06 12:43:49,61.3833,152.75,-34.83,89,8,2.71
411,Minab,IR,2022-02-06 12:43:50,27.1467,57.0801,72.9,49,0,10.38
412,Nizwa,OM,2022-02-06 12:43:50,22.9333,57.5333,81.14,20,2,16.73
413,Rivers,CA,2022-02-06 12:43:51,50.0308,-100.2403,-8.45,96,11,6.51
414,Bacungan,PH,2022-02-06 12:43:51,9.9106,118.7022,77.54,80,100,4.38
415,Mocuba,MZ,2022-02-06 12:43:51,-16.8392,36.9856,81.0,78,68,9.8
416,Pryozerne,UA,2022-02-06 12:43:52,45.2698,36.3303,39.18,67,8,19.42
417,Chengde,CN,2022-02-06 12:43:52,40.9725,117.9361,22.06,44,1,4.29
418,Wagar,SD,2022-02-06 12:43:53,16.1525,36.2032,84.24,16,0,14.41
419,Aykino,RU,2022-02-06 12:43:53,62.2248,49.9922,17.26,93,100,7.92
420,Luderitz,NA,2022-02-06 12:43:53,-26.6481,15.1594,74.32,68,17,13.24
421,Maragogi,BR,2022-02-06 12:43:54,-9.0122,-35.2225,84.25,62,97,9.55
422,Svetlyy,RU,2022-02-06 12:43:54,54.675,20.1347,39.96,97,100,22.24
423,Berlevag,NO,2022-02-06 12:43:55,70.8578,29.0864,23.83,84,63,23.44
424,Biltine,TD,2022-02-06 12:43:55,14.5333,20.9167,84.33,7,100,12.82
425,Soroti,UG,2022-02-06 12:43:56,1.7146,33.6111,88.54,24,98,6.82
426,Sirnak,TR,2022-02-06 12:43:56,37.5228,42.4594,41.07,72,37,0.04
427,Acarau,BR,2022-02-06 12:43:56,-2.8856,-40.12,85.1,64,46,12.3
428,Saldanha,ZA,2022-02-06 12:43:57,-33.0117,17.9442,84.25,66,18,10.87
429,Bokoro,TD,2022-02-06 12:43:57,12.3807,17.0568,88.36,11,0,10.33
430,Pineville,US,2022-02-06 12:43:57,31.3224,-92.4343,28.69,93,0,0.0
431,Pandan,PH,2022-02-06 12:43:58,14.0453,124.1694,77.47,85,34,17.74
432,Komsomolskiy,UZ,2022-02-06 12:43:58,40.4272,71.7189,43.52,75,75,16.11
433,Denpasar,ID,2022-02-06 12:42:24,-8.65,115.2167,80.26,88,75,5.75
434,Emporia,US,2022-02-06 12:43:59,38.4039,-96.1817,25.0,74,0,3.44
435,Peterhead,GB,2022-02-06 12:43:59,57.5058,-1.7981,40.1,64,40,28.7
436,Camapua,BR,2022-02-06 12:44:00,-19.5314,-54.0439,79.75,76,100,4.14
437,Luganville,VU,2022-02-06 12:44:00,-15.5333,167.1667,78.93,82,100,4.38
438,Kimbe,PG,2022-02-06 12:44:01,-5.5502,150.1429,78.4,90,42,1.41
439,Mayor Pablo Lagerenza,PY,2022-02-06 12:44:01,-19.9309,-60.7718,82.69,55,98,12.17
440,Kaitangata,NZ,2022-02-06 12:44:02,-46.2817,169.8464,43.75,87,0,2.04
441,West Point,US,2022-02-06 12:44:02,33.6076,-88.6503,21.27,97,0,0.0
442,Mizunami,JP,2022-02-06 12:44:03,35.3667,137.25,35.56,88,8,3.47
443,Saint-Pierre,RE,2022-02-06 12:44:03,-21.3393,55.4781,83.88,70,0,9.22
444,Saint-Gabriel,CA,2022-02-06 12:44:04,46.3001,-73.3824,-9.72,94,23,2.15
445,Half Moon Bay,US,2022-02-06 12:44:04,37.4636,-122.4286,53.29,72,0,0.0
446,Lavumisa,SZ,2022-02-06 12:44:05,-27.31,31.892,79.61,70,11,12.44
447,Mahenge,TZ,2022-02-06 12:44:05,-8.6833,36.7167,76.84,59,73,1.3
448,Riviere-Pilote,MQ,2022-02-06 12:44:06,14.4775,-60.9035,79.11,78,20,9.22
449,Petropavlovsk-Kamchatskiy,RU,2022-02-06 12:44:06,53.0452,158.6483,28.99,59,75,20.13
450,Touros,BR,2022-02-06 12:44:07,-5.1989,-35.4608,85.1,53,38,10.94
451,Kletskaya,RU,2022-02-06 12:44:08,49.3145,43.0584,24.08,95,100,6.26
452,Roma,US,2022-02-06 12:40:04,43.2128,-75.4557,10.09,79,0,5.75
453,Two Rivers,US,2022-02-06 12:44:08,44.1539,-87.5693,24.06,79,20,4.61
454,Pasco,US,2022-02-06 12:44:09,28.292,-82.4165,56.17,82,100,1.01
455,Kununurra,AU,2022-02-06 12:44:10,-15.7667,128.7333,78.78,89,100,10.36
456,Buchanan,LR,2022-02-06 12:44:10,5.8808,-10.0467,89.56,61,35,8.03
457,Selkirk,CA,2022-02-06 12:45:08,50.1436,-96.8845,-4.0,83,99,8.32
458,Santa Rosa,PH,2022-02-06 12:45:11,14.3122,121.1114,81.1,76,76,15.08
459,Acapulco,MX,2022-02-06 12:45:12,16.8634,-99.8901,72.43,67,4,4.21
460,Evensk,RU,2022-02-06 12:45:12,61.95,159.2333,6.48,60,0,12.21
461,Shingu,JP,2022-02-06 12:45:13,33.7333,135.9833,39.9,59,4,7.74
462,Timra,SE,2022-02-06 12:45:13,62.487,17.3257,31.68,94,95,0.0
463,Maniwaki,CA,2022-02-06 12:45:14,46.3834,-75.966,-0.02,71,100,0.0
464,Ullapool,GB,2022-02-06 12:45:14,57.8987,-5.1604,40.35,73,100,22.28
465,Porto Seguro,BR,2022-02-06 12:45:14,-16.4497,-39.0647,81.12,83,75,2.3
466,Coquimbo,CL,2022-02-06 12:44:04,-29.9533,-71.3436,66.52,78,18,5.99
467,Roros,NO,2022-02-06 12:45:15,62.5747,11.3842,28.24,50,0,5.75
468,Pathein,MM,2022-02-06 12:45:16,16.7833,94.7333,71.04,81,61,6.89
469,Zhanaozen,KZ,2022-02-06 12:45:17,43.3,52.8,35.13,52,97,15.19
470,Sena Madureira,BR,2022-02-06 12:45:17,-9.0656,-68.6569,75.24,91,100,1.34
471,Keetmanshoop,NA,2022-02-06 12:45:18,-26.5833,18.1333,93.24,21,100,13.13
472,Lubao,PH,2022-02-06 12:45:18,14.9167,120.55,81.14,77,35,15.55
473,Koulamoutou,GA,2022-02-06 12:45:19,-1.1303,12.4736,93.54,34,83,2.84
474,Harper,LR,2022-02-06 12:45:19,4.375,-7.7169,83.46,70,56,7.07
475,Sinnar,SD,2022-02-06 12:45:19,13.5691,33.5672,83.86,10,1,14.83
476,Nanakuli,US,2022-02-06 12:45:20,21.3906,-158.1547,73.35,78,0,3.44
477,Acari,PE,2022-02-06 12:45:21,-15.4311,-74.6158,73.85,70,80,4.03
478,Xingcheng,CN,2022-02-06 12:45:21,40.6167,120.7167,14.23,85,9,4.7
479,Namikupa,TZ,2022-02-06 12:45:21,-10.8333,39.6,84.45,60,100,6.15
480,Blackwater,AU,2022-02-06 12:45:22,-23.5833,148.8833,74.55,58,87,14.63
481,Mehran,IR,2022-02-06 12:45:22,33.1222,46.1646,60.28,32,1,15.48
482,Adrar,MR,2022-02-06 12:45:23,20.5022,-10.0711,81.93,6,0,11.41
483,Quatre Cocos,MU,2022-02-06 12:45:23,-20.2078,57.7625,84.31,76,60,13.0
484,Vao,NC,2022-02-06 12:45:24,-22.6667,167.4833,79.66,88,62,5.64
485,Camacha,PT,2022-02-06 12:45:24,33.0833,-16.3333,61.54,67,75,25.32
486,Oceanside,US,2022-02-06 12:41:16,33.1959,-117.3795,60.04,36,0,3.44
487,Sheridan,US,2022-02-06 12:45:25,44.8333,-106.9173,34.18,59,75,14.97
488,Dolny Kubin,SK,2022-02-06 12:45:26,49.2098,19.3034,40.41,97,100,7.9
489,Tiquisio,CO,2022-02-06 12:45:26,8.5597,-74.2669,76.75,80,6,0.58
490,Tautira,PF,2022-02-06 12:45:26,-17.7333,-149.15,80.62,77,49,22.68
491,Tamandare,BR,2022-02-06 12:45:27,-8.7597,-35.1047,84.78,59,100,9.55
492,Bubaque,GW,2022-02-06 12:45:27,11.2833,-15.8333,77.85,62,19,4.94
493,Kovdor,RU,2022-02-06 12:45:28,67.5662,30.4758,12.52,94,72,6.08
494,Tiznit,MA,2022-02-06 12:45:28,29.5833,-9.5,74.95,13,7,1.63
495,Fort Wellington,GY,2022-02-06 12:45:29,6.4,-57.6,78.13,88,99,7.61
496,Forestville,US,2022-02-06 12:43:03,38.8451,-76.875,25.65,74,0,3.44
497,Uyuni,BO,2022-02-06 12:45:30,-20.4597,-66.825,53.28,45,18,9.22
498,Comodoro Rivadavia,AR,2022-02-06 12:46:30,-45.8667,-67.5,73.26,38,0,9.22
499,Pimentel,PE,2022-02-06 12:46:31,-6.8367,-79.9342,66.49,88,20,6.91
500,Harer,ET,2022-02-06 12:46:31,9.3094,42.1258,76.03,24,100,14.23
501,Amarante Do Maranhao,BR,2022-02-06 12:46:31,-5.5667,-46.7422,81.63,73,99,3.09
502,Sinnamary,GF,2022-02-06 12:46:32,5.3833,-52.95,80.1,84,100,8.08
503,Broome,US,2022-02-06 12:46:33,42.2506,-75.833,7.65,85,0,1.99
504,Ndjole,GA,2022-02-06 12:46:33,-0.1783,10.7649,93.18,46,50,3.76
505,Naze,JP,2022-02-06 12:46:34,28.3667,129.4833,52.09,67,100,12.8
506,Charleston,US,2022-02-06 12:44:26,32.7766,-79.9309,41.09,70,100,5.01
507,Carmen,MX,2022-02-06 12:46:34,18.6333,-91.8333,68.04,94,100,5.75
508,Guanare,VE,2022-02-06 12:46:35,9.0418,-69.7421,75.22,69,46,2.3
509,Hofn,IS,2022-02-06 12:46:35,64.2539,-15.2082,31.28,59,0,13.71
510,Aykhal,RU,2022-02-06 12:46:36,66.0,111.5,-9.45,99,100,4.54
511,Alofi,NU,2022-02-06 12:46:36,-19.0595,-169.9187,71.49,100,100,3.44
512,Aleksandrovskoye,RU,2022-02-06 12:46:36,44.7142,43.0008,41.14,41,100,9.26
513,Novogurovskiy,RU,2022-02-06 12:46:37,54.4678,37.3428,29.79,96,97,6.51
514,Meulaboh,ID,2022-02-06 12:46:37,4.1363,96.1285,78.67,86,65,7.31
515,Arnedo,ES,2022-02-06 12:46:38,42.2167,-2.1,56.43,39,100,8.97
516,Noumea,NC,2022-02-06 12:46:38,-22.2763,166.4572,76.98,90,100,3.91
517,Pingliang,CN,2022-02-06 12:46:39,35.5392,106.6861,10.4,98,88,4.05
518,Abu Kamal,SY,2022-02-06 12:46:39,34.4506,40.9171,60.21,35,12,12.17
519,Clonakilty,IE,2022-02-06 12:46:39,51.6231,-8.8706,51.1,82,91,22.53
520,Port Hardy,CA,2022-02-06 12:45:23,50.6996,-127.4199,47.75,87,100,6.91
521,Vilhena,BR,2022-02-06 12:46:40,-12.7406,-60.1458,73.62,94,20,6.91
522,Kenai,US,2022-02-06 12:46:40,60.5544,-151.2583,21.15,92,0,0.0
523,Yulara,AU,2022-02-06 12:46:41,-25.2406,130.9889,78.64,25,0,5.75
524,Yerbogachen,RU,2022-02-06 12:46:41,61.2767,108.0108,-3.05,100,92,3.11
525,Navolato,MX,2022-02-06 12:46:42,24.7672,-107.6944,54.12,97,0,4.16
526,Hobyo,SO,2022-02-06 12:46:43,5.3505,48.5268,80.47,57,2,15.17
527,Kharan,PK,2022-02-06 12:44:23,28.5833,65.4167,70.03,30,21,7.05
528,Sabha,LY,2022-02-06 12:46:43,27.0377,14.4283,70.3,14,20,7.38
529,Reus,ES,2022-02-06 12:46:44,41.1561,1.1069,60.08,41,0,8.01
530,Honningsvag,NO,2022-02-06 12:46:44,70.9821,25.9704,30.0,74,94,31.38
531,Tucuma,BR,2022-02-06 12:46:45,-0.1833,-50.05,78.44,89,98,4.9
532,Portland,US,2022-02-06 12:44:06,45.5234,-122.6762,43.18,93,100,10.0
533,Bremerton,US,2022-02-06 12:46:05,47.5673,-122.6326,41.85,90,0,0.0
534,Mitu,CO,2022-02-06 12:46:45,1.1983,-70.1733,74.75,83,71,1.25
535,Ketchikan,US,2022-02-06 12:46:46,55.3422,-131.6461,45.07,93,100,20.71
536,Santa Ana,US,2022-02-06 12:45:56,33.7456,-117.8678,63.63,31,0,4.61
537,Egvekinot,RU,2022-02-06 12:46:46,66.3167,-179.1667,-13.58,87,9,7.83
538,Sur,OM,2022-02-06 12:46:47,22.5667,59.5289,73.69,70,0,15.28
539,Gat,IL,2022-02-06 12:46:47,31.61,34.7642,58.82,100,81,10.65
540,Odweyne,SO,2022-02-06 12:46:48,9.4092,45.064,84.83,24,100,11.79
541,Laurinburg,US,2022-02-06 12:46:48,34.7741,-79.4628,32.88,70,0,8.05
542,Srednekolymsk,RU,2022-02-06 12:47:49,67.45,153.6833,-36.47,100,28,1.72
543,Riorges,FR,2022-02-06 12:47:49,46.0418,4.0497,46.72,67,100,13.31
544,Rach Gia,VN,2022-02-06 12:47:50,10.0167,105.0833,82.35,62,89,8.88
545,Ruteng,ID,2022-02-06 12:47:50,-8.6136,120.4721,63.97,93,32,2.04
546,Umbertide,IT,2022-02-06 12:47:51,43.3055,12.3366,60.58,72,0,7.87
547,Bara,NG,2022-02-06 12:47:52,10.3744,10.7288,90.36,13,4,9.8
548,Manyana,BW,2022-02-06 12:47:53,-23.4,21.7167,87.49,28,27,12.01
549,Dudinka,RU,2022-02-06 12:47:53,69.4058,86.1778,-30.96,100,18,3.62
550,Tilichiki,RU,2022-02-06 12:47:54,60.4667,166.1,-12.41,86,37,9.08
551,Maniitsoq,GL,2022-02-06 12:47:54,65.4167,-52.9,1.92,81,100,11.05
552,Oxbow,CA,2022-02-06 12:47:55,49.2333,-102.1676,3.15,82,12,7.02
553,Areia Branca,BR,2022-02-06 12:47:55,-4.9561,-37.1369,86.25,54,24,11.23
554,Yelbarga,IN,2022-02-06 12:47:55,15.6333,76.0167,81.36,37,22,4.81
555,Gambela,ET,2022-02-06 12:47:56,8.25,34.5833,98.02,16,64,7.72
556,Kralendijk,BQ,2022-02-06 12:47:56,12.15,-68.2667,75.18,88,75,5.75
557,Fort-Shevchenko,KZ,2022-02-06 12:47:57,44.5086,50.263,34.29,68,99,15.9
558,Gouyave,GD,2022-02-06 12:47:57,12.1646,-61.7296,81.37,74,20,5.75
